school.id,school.name,reading.WB,reading.B,reading.At,reading.A,reading.male.WB,reading.male.B,reading.male.At,reading.male.A,reading.female.WB,reading.female.B,reading.female.At,reading.femaleA,reading.maori.WB,reading.maori.B,reading.maori.At,reading.maori.A,reading.pasifica.WB,reading.pasifica.B,reading.pasifica.At,reading.pasifica.A,writing.WB,writing.B,writing.At,writing.A,writing.male.WB,writing.male.B,writing.male.At,writing.male.A,writing.female.WB,writing.female.B,writing.female.At,writing.femaleA,writing.maori.WB,writing.maori.B,writing.maori.At,writing.maori.A,writing.pasifica.WB,writing.pasifica.B,writing.pasifica.At,writing.pasifica.A,math.WB,math.B,math.At,math.A,math.male.WB,math.male.B,math.male.At,math.male.A,math.female.WB,math.female.B,math.female.At,math.femaleA,math.maori.WB,math.maori.B,math.maori.At,math.maori.A,math.pasifica.WB,math.pasifica.B,math.pasifica.At,math.pasifica.A,X,school.name.y,decile.2007,tfea.2007,decile.2008,tfea.2008,decile.change,tfea.change,school.type,authority,local.authority,council,moe.office,electorate,name.discrepancy
3472,Paroa School (Greymouth),0.02,0.16,0.34,0.48,0.04,0.24,0.31,0.41,0,0.04,0.39,0.57,0.07,0.14,0.45,0.34,NA,NA,NA,NA,0.02,0.2,0.51,0.27,0.04,0.33,0.42,0.21,0,0.05,0.62,0.33,0.07,0.24,0.55,0.14,NA,NA,NA,NA,0.03,0.17,0.49,0.31,0.07,0.2,0.37,0.36,0,0.14,0.64,0.22,0.07,0.1,0.55,0.28,NA,NA,NA,NA,NA,Paroa School (Greymouth),6,N,6,N,0,0,Full Primary,State,Grey District,West Coast Region,Nelson,West Coast-Tasman,0
3477,Pleasant Point Primary School,0.042,0.219,0.584,0.155,0.058,0.356,0.462,0.125,0.026,0.096,0.696,0.183,0.09,0.364,0.364,0.182,NA,NA,NA,NA,0.041,0.26,0.635,0.064,0.058,0.423,0.5,0.019,0.026,0.113,0.757,0.104,0,0.455,0.455,0.09,NA,NA,NA,NA,0.033,0.219,0.648,0.1,0.038,0.221,0.644,0.096,0.026,0.217,0.652,0.104,0,0.636,0.364,0,NA,NA,NA,NA,NA,Pleasant Point Primary School,9,Q,8,P,-1,-1,Full Primary,State,Timaru District,Canterbury Region,Christchurch,Aoraki,0
3478,Prebbleton School,0.02,0.0688,0.145,0.7662,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0288,0.1753,0.5172,0.2787,0.0584,0.2273,0.474,0.2403,0.0048,0.1232,0.5924,0.2796,0.0625,0.3125,0.5,0.125,NA,NA,NA,NA,0.01,0.125,0.3188,0.5462,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Prebbleton School,9,Q,10,Z,1,1,Full Primary,State,Selwyn District,Canterbury Region,Christchurch,Rakaia,0
3483,Redcliffs School,0.0201,0.1658,0.3769,0.4372,0.0263,0.2281,0.3684,0.3771,0.0118,0.0824,0.3882,0.5176,0.0667,0.2667,0.4,0.2667,NA,NA,NA,NA,0.07,0.27,0.535,0.125,0.0965,0.3421,0.4474,0.114,0.0353,0.1647,0.6588,0.1412,0,0.5333,0.4,0.0667,NA,NA,NA,NA,0.0637,0.2629,0.4821,0.1912,0.0621,0.2345,0.4621,0.2414,0.066,0.3019,0.5094,0.1227,0.1053,0.3684,0.4737,0.0526,NA,NA,NA,NA,NA,Redcliffs School,10,Z,10,Z,0,0,Full Primary,State,Christchurch City,Canterbury Region,Christchurch,Banks Peninsula,0
3484,Redwood School (Christchurch),0.01,0.22,0.45,0.32,0.02,0.26,0.43,0.28,0,0.18,0.45,0.37,0,0.25,0.63,0.13,NA,NA,NA,NA,0.03,0.35,0.52,0.1,0.05,0.5,0.41,0.04,0.01,0.23,0.62,0.14,0,0.5,0.5,0,NA,NA,NA,NA,0.01,0.31,0.53,0.15,0.01,0.31,0.49,0.18,0.02,0.31,0.57,0.11,0,0.5,0.5,0,NA,NA,NA,NA,NA,Redwood School (Christchurch),8,P,8,P,0,0,Contributing,State,Christchurch City,Canterbury Region,Christchurch,Waimakariri,0
3485,Riccarton School,0.0455,0.3409,0.3182,0.2954,0.069,0.4023,0.2989,0.2298,0.0225,0.2809,0.3371,0.3595,0.0385,0.3462,0.2692,0.3461,0.0445,0.4,0.3111,0.2444,0.0739,0.4261,0.3693,0.1307,0.1149,0.4598,0.3448,0.0805,0.0337,0.4045,0.3933,0.1685,0.1154,0.4231,0.2308,0.2307,0.0444,0.4222,0.3778,0.1556,0.0227,0.4489,0.3693,0.1591,0.023,0.5057,0.2989,0.1724,0.0225,0.3933,0.4382,0.146,0.0385,0.5,0.2692,0.1923,0.0445,0.5333,0.3111,0.1111,NA,Riccarton School,3,G,2,E,-1,-2,Full Primary,State,Christchurch City,Canterbury Region,Christchurch,Wigram,0
3488,Rolleston School,0.1199,0.1181,0.6015,0.1605,0.1753,0.1235,0.5697,0.1315,0.0722,0.1134,0.6289,0.1855,0.1086,0.2243,0.57,0.0971,NA,NA,NA,NA,0.1921,0.307,0.4802,0.0207,0.2802,0.3448,0.3664,0.0086,0.1237,0.2776,0.5686,0.0301,0.2888,0.3438,0.335,0.0324,NA,NA,NA,NA,0.2167,0.3074,0.4611,0.0148,0.2213,0.2787,0.4713,0.0287,0.2128,0.3311,0.4527,0.0034,0.2699,0.4229,0.2741,0.0331,NA,NA,NA,NA,NA,Rolleston School,9,Q,9,Q,0,0,Full Primary,State,Selwyn District,Canterbury Region,Christchurch,Rakaia,0
3492,Rowley Avenue School,0.173,0.235,0.506,0.086,0.17,0.234,0.511,0.085,0.171,0.229,0.514,0.086,0.116,0.192,0.615,0.077,0.223,0.222,0.511,0.044,0.146,0.305,0.537,0.012,0.107,0.404,0.489,0,0.2,0.171,0.629,0,0.115,0.269,0.577,0.039,0.178,0.244,0.578,0,0.148,0.358,0.494,0,0.149,0.34,0.511,0,0.143,0.371,0.486,0,0.115,0.308,0.577,0,0.2,0.356,0.444,0,NA,Rowley Avenue School,1,C,1,B,0,-1,Contributing,State,Christchurch City,Canterbury Region,Christchurch,Wigram,0
3498,Sacred Heart School (Timaru),0.045,0.264,0.362,0.329,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.043,0.342,0.45,0.165,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.061,0.334,0.411,0.194,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sacred Heart School (Timaru),5,M,5,M,0,0,Full Primary,State Integrated,Timaru District,Canterbury Region,Christchurch,Aoraki,0
3502,Sheffield Contributing School,0.01,0.13,0.55,0.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01,0.12,0.77,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02,0.07,0.82,0.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sheffield Contributing School,8,P,7,O,-1,-1,Contributing,State,Selwyn District,Canterbury Region,Christchurch,Rakaia,0
3504,Shirley School,0.02,0.21,0.21,0.56,0.03,0.21,0.23,0.53,0.01,0.18,0.25,0.56,0.09,0.15,0.26,0.5,0,0.12,0.18,0.7,0.21,0.19,0.45,0.15,0.204,0.204,0.43,0.162,0.2,0.19,0.45,0.16,0.39,0.12,0.28,0.21,0,0.35,0.53,0.12,0.1,0.19,0.39,0.32,0.103,0.155,0.361,0.381,0.094,0.229,0.417,0.26,0.2,0.14,0.4,0.26,0.06,0.24,0.35,0.35,NA,Shirley School,3,G,3,I,0,2,Contributing,State,Christchurch City,Canterbury Region,Christchurch,Christchurch Central,0
3506,Somerfield School,0.0647,0.3491,0.3556,0.2306,0.1058,0.365,0.2737,0.2555,0.0959,0.3516,0.3379,0.2146,0.1724,0.2241,0.3103,0.2931,0,0.4444,0.5556,0,0.0884,0.2996,0.4159,0.1961,0.098,0.3306,0.3918,0.1796,0.0776,0.274,0.4429,0.2055,0.069,0.3276,0.4828,0.1207,0,0.125,0.5,0.375,0,0.1681,0.8319,0,0.0574,0.1189,0.3115,0.5123,0.0276,0.1198,0.3088,0.5438,0.0172,0.0172,0.4655,0.5,0,0.1111,0.5556,0.3333,NA,Somerfield School,6,N,6,N,0,0,Contributing,State,Christchurch City,Canterbury Region,Christchurch,Wigram,0
3508,South New Brighton School,0.031,0.139,0.382,0.448,0.016,0.177,0.372,0.435,0.044,0.104,0.392,0.46,0.046,0.209,0.326,0.419,NA,NA,NA,NA,0.046,0.208,0.575,0.171,0.054,0.279,0.565,0.102,0.04,0.143,0.584,0.233,0.093,0.209,0.582,0.116,NA,NA,NA,NA,0.023,0.168,0.61,0.199,0.021,0.139,0.565,0.275,0.025,0.19,0.655,0.13,0.023,0.255,0.605,0.117,NA,NA,NA,NA,NA,South New Brighton School,5,M,5,M,0,0,Full Primary,State,Christchurch City,Canterbury Region,Christchurch,Christchurch East,0
3509,Southbridge School,0.0625,0.1125,0.4125,0.4125,0.0833,0.0833,0.4405,0.3929,0.0394,0.1447,0.3816,0.4342,0,0,0.5333,0.4667,NA,NA,NA,NA,0.0377,0.1824,0.6792,0.1007,0.0263,0.1447,0.6842,0.1447,0.0482,0.2169,0.6747,0.0602,0,0.1333,0.8667,0,NA,NA,NA,NA,0.0375,0.1188,0.6813,0.1625,0.0395,0.1184,0.6711,0.1711,0.0357,0.119,0.6905,0.1548,0,0,0.8667,0.1333,NA,NA,NA,NA,NA,Southbridge School,6,N,9,Q,3,3,Contributing,State,Selwyn District,Canterbury Region,Christchurch,Rakaia,0
3512,Spreydon School,0.08,0.21,0.22,0.49,0.11,0.21,0.24,0.44,0.04,0.22,0.2,0.54,0.03,0.35,0.26,0.35,0.1,0.28,0.44,0.19,0.08,0.24,0.61,0.07,0.11,0.28,0.57,0.04,0.05,0.21,0.64,0.1,0.09,0.31,0.54,0.06,0.16,0.28,0.56,0,0.03,0.19,0.74,0.04,0.03,0.21,0.71,0.05,0.025,0.18,0.77,0.025,0,0.26,0.71,0.03,0,0.24,0.76,0,NA,Spreydon School,3,H,4,J,1,2,Contributing,State,Christchurch City,Canterbury Region,Christchurch,Wigram,0
3516,Springston School,0.07,0.16,0.2,0.57,0.1,0.2,0.24,0.46,0.03,0.13,0.16,0.68,0,0.17,0.17,0.66,NA,NA,NA,NA,0.015,0.17,0.485,0.33,0.02,0.18,0.54,0.26,0.01,0.16,0.44,0.39,0,0.25,0.58,0.17,NA,NA,NA,NA,0.04,0.18,0.35,0.43,0.01,0.18,0.41,0.4,0.07,0.18,0.29,0.46,0.08,0.25,0.42,0.25,NA,NA,NA,NA,NA,Springston School,10,Z,10,Z,0,0,Full Primary,State,Selwyn District,Canterbury Region,Christchurch,Rakaia,0
3518,St Albans School,0.0426,0.1166,0.3857,0.4551,0.0478,0.1435,0.4174,0.3913,0.037,0.088,0.3519,0.5231,0.1017,0.1525,0.4068,0.339,NA,NA,NA,NA,0.0224,0.1659,0.6682,0.1435,0.0261,0.2174,0.6391,0.1174,0.0185,0.1111,0.6991,0.1713,0.0508,0.2034,0.678,0.0678,NA,NA,NA,NA,0.0381,0.148,0.5605,0.2534,0.0348,0.1304,0.5348,0.3,0.0417,0.1667,0.588,0.2036,0.1017,0.1864,0.6102,0.1017,NA,NA,NA,NA,NA,St Albans School,6,N,7,O,1,1,Contributing,State,Christchurch City,Canterbury Region,Christchurch,Christchurch Central,0
3519,St Andrew's School (Timaru),0,0.275,0.441,0.284,0,0.41,0.32,0.27,0,0.11,0.59,0.3,0,0.36,0.55,0.09,NA,NA,NA,NA,0,0.294,0.51,0.196,0,0.45,0.41,0.14,0,0.11,0.63,0.26,0,0.45,0.55,0,NA,NA,NA,NA,0,0.225,0.716,0.059,0,0.32,0.63,0.05,0,0.11,0.83,0.06,0,0.18,0.82,0,NA,NA,NA,NA,NA,St Andrew's School (Timaru),6,N,5,M,-1,-1,Full Primary,State,Waimate District,Canterbury Region,Christchurch,Aoraki,0
3521,St Bernadette's School (Hornby),0.016,0.15,0.525,0.309,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.058,0.325,0.467,0.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.025,0.408,0.459,0.108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,St Bernadette's School (Hornby),3,G,3,I,0,2,Full Primary,State Integrated,Christchurch City,Canterbury Region,Christchurch,Wigram,0
3523,St James School (Aranui),0.013,0.0909,0.6234,0.2727,0,0.1042,0.6042,0.2916,0,0.0714,0.6786,0.25,0,0.0625,0.625,0.3125,0,0.1176,0.6471,0.2353,0.0649,0.1948,0.3247,0.4156,0,0.2609,0.4783,0.2609,0,0.1,0.7,0.2,0,0,0.625,0.375,0.098,0.2549,0.2941,0.3529,0.013,0.1688,0.5714,0.2468,0,0.2292,0.5208,0.25,0,0.0714,0.6786,0.25,0,0.1875,0.625,0.1875,0,0.2,0.6,0.2,NA,St James School (Aranui),1,B,1,B,0,0,Contributing,State Integrated,Christchurch City,Canterbury Region,Christchurch,Christchurch East,0
3527,St Joseph's School (Ashburton),0.03,0.14,0.31,0.52,0.05,0.15,0.29,0.5,0.01,0.13,0.32,0.54,0,0,0.13,0.87,NA,NA,NA,NA,0.03,0.32,0.48,0.17,0.05,0.39,0.4,0.15,0.01,0.25,0.54,0.2,0,0.25,0.38,0.38,NA,NA,NA,NA,0.03,0.2,0.45,0.33,0.03,0.2,0.4,0.37,0.02,0.19,0.49,0.3,0,0.25,0.5,0.25,NA,NA,NA,NA,NA,St Joseph's School (Ashburton),9,Q,8,P,-1,-1,Full Primary,State Integrated,Ashburton District,Canterbury Region,Christchurch,Rakaia,0
3528,St Joseph's School (Pleasant Point),0.0267,0.1333,0.28,0.56,0.0244,0.1707,0.3415,0.4634,0.0294,0.0882,0.2059,0.6765,NA,NA,NA,NA,NA,NA,NA,NA,0.0267,0.2,0.5867,0.1866,0.0244,0.2439,0.5854,0.1463,0.0294,0.1471,0.5882,0.2353,NA,NA,NA,NA,NA,NA,NA,NA,0.0267,0.1067,0.7467,0.12,0.0244,0.122,0.6829,0.1707,0.0294,0.0882,0.7941,0.0882,NA,NA,NA,NA,NA,NA,NA,NA,NA,St Joseph's School (Pleasant Point),8,P,7,O,-1,-1,Full Primary,State Integrated,Timaru District,Canterbury Region,Christchurch,Aoraki,0
3529,St Joseph's School (Fairlie),0.02,0.17,0.37,0.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.04,0.17,0.35,0.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.1,0.65,0.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,St Joseph's School (Fairlie),7,O,7,O,0,0,Full Primary,State Integrated,MacKenzie District,Canterbury Region,Christchurch,Aoraki,0
3530,St Joseph's School (Kaikoura),0,0.2676,0.6197,0.1127,NA,NA,NA,NA,NA,NA,NA,NA,0,0.3846,0.6154,0,NA,NA,NA,NA,0,0.2817,0.6479,0.0704,NA,NA,NA,NA,NA,NA,NA,NA,0,0.3077,0.6923,0,NA,NA,NA,NA,0,0.2394,0.7324,0.0282,NA,NA,NA,NA,NA,NA,NA,NA,0,0.5385,0.4615,0,NA,NA,NA,NA,NA,St Joseph's School (Kaikoura),4,L,5,M,1,1,Full Primary,State Integrated,Kaikoura District,Canterbury Region,Nelson,Kaikoura,0
3531,St Joseph's School (Papanui),0.02,0.12,0.46,0.4,0.03,0.18,0.47,0.32,0,0.07,0.46,0.47,0,0.14,0.36,0.5,NA,NA,NA,NA,0.05,0.27,0.54,0.14,0.06,0.39,0.49,0.06,0.04,0.16,0.58,0.22,0.14,0.14,0.72,0,NA,NA,NA,NA,0.03,0.17,0.55,0.25,0.03,0.16,0.53,0.28,0.03,0.17,0.57,0.23,0.07,0.14,0.5,0.29,NA,NA,NA,NA,NA,St Joseph's School (Papanui),8,P,9,Q,1,1,Full Primary,State Integrated,Christchurch City,Canterbury Region,Christchurch,Waimakariri,0
3532,St Joseph's School (Temuka),0.013,0.1688,0.4026,0.4156,0.0313,0.1875,0.4375,0.3437,0,0.1556,0.3778,0.4666,0.1429,0.2857,0.5714,0,NA,NA,NA,NA,0.0267,0.2,0.6533,0.12,0.069,0.1724,0.6897,0.0689,0,0.2174,0.6304,0.1522,0.1111,0.1111,0.7778,0,NA,NA,NA,NA,0.0274,0.1781,0.5753,0.2192,0,0.1,0.7,0.2,0.0465,0.2326,0.4884,0.2326,0.1111,0.3333,0.4444,0.1111,NA,NA,NA,NA,NA,St Joseph's School (Temuka),3,I,5,M,2,4,Full Primary,State Integrated,Timaru District,Canterbury Region,Christchurch,Aoraki,0
3534,St Martin's School,0.0378,0.1046,0.3456,0.512,0.0525,0.1178,0.3364,0.4933,0.0211,0.0929,0.3483,0.5377,0.074,0.297,0.37,0.259,NA,NA,NA,NA,0.1436,0.223,0.4788,0.1546,0.1934,0.2344,0.4668,0.1054,0.098,0.209,0.499,0.194,0.2,0.04,0.56,0.2,NA,NA,NA,NA,0.0435,0.257,0.4901,0.2094,0.0525,0.1548,0.4349,0.3578,0.0485,0.1623,0.5396,0.2496,0.148,0.185,0.519,0.148,NA,NA,NA,NA,NA,St Martin's School,9,Q,9,Q,0,0,Full Primary,State,Christchurch City,Canterbury Region,Christchurch,Banks Peninsula,0
3535,St Mary's School (Christchurch),0.03,0.07,0.44,0.46,0.04,0.11,0.48,0.37,0,0.03,0.4,0.57,0,0.18,0.55,0.27,0,0.11,0.67,0.22,0.02,0.32,0.41,0.25,0.04,0.35,0.5,0.11,0,0.29,0.29,0.43,0,0.46,0.36,0.18,0.12,0.33,0.44,0.11,0.02,0.07,0.46,0.44,0.04,0.07,0.41,0.48,0,0.09,0.51,0.4,0,0.09,0.73,0.18,0,0.34,0.44,0.22,NA,St Mary's School (Christchurch),4,L,4,K,0,-1,Full Primary,State Integrated,Christchurch City,Canterbury Region,Christchurch,Christchurch Central,0
3536,St Mary's School (Hokitika),0.0805,0.1611,0.5973,0.1611,0.1299,0.1818,0.5455,0.1428,0.0278,0.1389,0.6528,0.1805,0.1429,0.2143,0.5476,0.0952,NA,NA,NA,NA,0.0805,0.2148,0.6242,0.0805,0.1299,0.2468,0.5714,0.0519,0.0278,0.1806,0.6806,0.111,0.1191,0.2381,0.619,0.0238,NA,NA,NA,NA,0.0604,0.1745,0.6443,0.1208,0.0909,0.1818,0.5455,0.1818,0.0278,0.1667,0.75,0.0555,0.0714,0.1905,0.6905,0.0476,NA,NA,NA,NA,NA,St Mary's School (Hokitika),5,M,5,M,0,0,Full Primary,State Integrated,Westland District,West Coast Region,Nelson,West Coast-Tasman,0
3538,St Patrick's School (Greymouth),0.094,0.3085,0.4205,0.177,0.1085,0.3075,0.425,0.159,0.075,0.287,0.436,0.202,0.0505,0.2515,0.443,0.255,NA,NA,NA,NA,0.094,0.131,0.299,0.476,0.117,0.133,0.25,0.5,0.064,0.32,0.361,0.255,0.096,0.048,0.285,0.571,NA,NA,NA,NA,0.1161,0.1373,0.4353,0.3113,0.1227,0.1503,0.4387,0.2883,0.1074,0.1423,0.4463,0.304,0.0834,0.1323,0.3923,0.392,NA,NA,NA,NA,NA,St Patrick's School (Greymouth),6,N,5,M,-1,-1,Full Primary,State Integrated,Grey District,West Coast Region,Nelson,West Coast-Tasman,0
3540,St Patrick's School (Kaiapoi),0,0.12,0.88,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0.1,0.9,0,NA,NA,NA,NA,0,0.32,0.68,0,0,0.42,0.58,0,0,0.21,0.79,0,0,0.44,0.56,0,NA,NA,NA,NA,0,0.24,0.76,0,0,0.16,0.84,0,0,0.33,0.67,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,St Patrick's School (Kaiapoi),6,N,8,P,2,2,Full Primary,State Integrated,Waimakariri District,Canterbury Region,Christchurch,Waimakariri,0
3542,St Peter's School (Beckenham),0.072,0.214,0.25,0.464,0.112,0.222,0.259,0.407,0.035,0.207,0.241,0.517,NA,NA,NA,NA,NA,NA,NA,NA,0.261,0.087,0.565,0.087,0.5,0,0.5,0,0.134,0.133,0.6,0.133,NA,NA,NA,NA,NA,NA,NA,NA,0.043,0.261,0.435,0.261,0,0.5,0.25,0.25,0.067,0.133,0.533,0.267,NA,NA,NA,NA,NA,NA,NA,NA,NA,St Peter's School (Beckenham),8,P,9,Q,1,1,Contributing,State Integrated,Christchurch City,Canterbury Region,Christchurch,Wigram,0
3544,Star of the Sea School (Christchurch),0,0.0978,0.5217,0.3804,0,0.1304,0.5435,0.3261,0,0.0465,0.5349,0.4186,0,0.125,0.75,0.125,NA,NA,NA,NA,0,0.1319,0.7363,0.1319,0,0.1875,0.7083,0.1042,0,0.0698,0.7674,0.1628,0,0,1,0,NA,NA,NA,NA,0,0.1445,0.6333,0.2222,0,0.5,0,0.5,0,0.3125,0,0.6875,0,0.25,0.75,0,NA,NA,NA,NA,NA,Star of the Sea School (Christchurch),10,Z,10,Z,0,0,Full Primary,State Integrated,Christchurch City,Canterbury Region,Christchurch,Banks Peninsula,0
3554,Waitaha Learning Centre,1,0,0,0,1,0,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,1,0,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,1,0,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,Waitaha Learning Centre,8,P,5,M,-3,-3,Special School,State,Christchurch City,Canterbury Region,Christchurch,Rakaia,0
3555,Templeton School,0.0274,0.1288,0.3213,0.5225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0512,0.1687,0.6838,0.0963,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0674,0.1238,0.6113,0.1975,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Templeton School,6,N,7,O,1,1,Full Primary,State,Christchurch City,Canterbury Region,Christchurch,Rakaia,0
3557,Thorrington School,0.0102,0.0972,0.4169,0.4757,0.014,0.1116,0.414,0.4605,0.0047,0.1127,0.4178,0.4648,NA,NA,NA,NA,NA,NA,NA,NA,0.0256,0.1918,0.688,0.0946,0.0419,0.2419,0.6465,0.0697,0.0057,0.1307,0.7386,0.125,NA,NA,NA,NA,NA,NA,NA,NA,0.0232,0.1211,0.6959,0.1598,0.0372,0.1116,0.6651,0.186,0.0057,0.1307,0.7386,0.125,NA,NA,NA,NA,NA,NA,NA,NA,NA,Thorrington School,10,Z,10,Z,0,0,Contributing,State,Christchurch City,Canterbury Region,Christchurch,Banks Peninsula,0
3561,Tinwald School,0.04,0.24,0.52,0.2,0.05,0.3,0.41,0.24,0.02,0.17,0.67,0.14,0,0.23,0.59,0.18,NA,NA,NA,NA,0.02,0.39,0.51,0.08,0.02,0.42,0.46,0.1,0.01,0.37,0.58,0.04,0,0.45,0.55,0,NA,NA,NA,NA,0.01,0.33,0.5,0.15,0.01,0.35,0.5,0.15,0.01,0.32,0.51,0.16,0,0.36,0.64,0,NA,NA,NA,NA,NA,Tinwald School,5,M,6,N,1,1,Contributing,State,Ashburton District,Canterbury Region,Christchurch,Rakaia,0
3567,Waihao Downs School,0,0.2308,0.4615,0.3077,0,0.4074,0.3333,0.2593,0,0.1905,0.1905,0.619,NA,NA,NA,NA,NA,NA,NA,NA,0.0208,0.2292,0.4583,0.2917,0.0323,0.3226,0.5161,0.129,0,0.0589,0.3529,0.5882,NA,NA,NA,NA,NA,NA,NA,NA,0.0208,0.2292,0.5208,0.2292,0.0371,0.3333,0.4815,0.1481,0,0.0953,0.5714,0.3333,NA,NA,NA,NA,NA,NA,NA,NA,NA,Waihao Downs School,9,Q,8,P,-1,-1,Contributing,State,Waimate District,Canterbury Region,Christchurch,Aoraki,0
3569,Waikari School,0.1111,0.0889,0.5556,0.2444,0.1739,0.087,0.6087,0.1304,0.0476,0.0952,0.5239,0.3333,NA,NA,NA,NA,NA,NA,NA,NA,0.0426,0.3617,0.5319,0.0638,0.087,0.3043,0.5652,0.0435,0,0.2727,0.6364,0.0909,NA,NA,NA,NA,NA,NA,NA,NA,0.0667,0.1556,0.6,0.1777,0.087,0.1304,0.5217,0.2609,0.0455,0.1818,0.6818,0.0909,NA,NA,NA,NA,NA,NA,NA,NA,NA,Waikari School,5,M,4,K,-1,-2,Full Primary,State,Hurunui District,Canterbury Region,Christchurch,Kaikoura,0
3571,Waimairi School,0.0241,0.1062,0.6072,0.2625,0.0228,0.1179,0.5399,0.3194,0.0254,0.0932,0.6822,0.1992,0.0396,0.1485,0.6634,0.1485,NA,NA,NA,NA,0.0281,0.1303,0.6854,0.1563,0.0353,0.1484,0.6996,0.1166,0.0185,0.1065,0.6667,0.2083,0.0396,0.2772,0.5347,0.1485,NA,NA,NA,NA,0.0584,0.1235,0.5793,0.2387,0.0729,0.1778,0.5569,0.1924,0.0391,0.0508,0.6094,0.3008,0.0396,0.1485,0.6634,0.1485,NA,NA,NA,NA,NA,Waimairi School,10,Z,9,Q,-1,-1,Contributing,State,Christchurch City,Canterbury Region,Christchurch,Ilam,0
3572,Waimataitai School,0.0335,0.1186,0.6082,0.2397,0.0466,0.1244,0.6166,0.2124,0.0209,0.1152,0.5916,0.2723,0.0536,0.1786,0.6071,0.1607,NA,NA,NA,NA,0.0516,0.1907,0.6495,0.1082,0.0725,0.1969,0.5959,0.1347,0.0314,0.1361,0.6702,0.1623,0.0714,0.2143,0.6429,0.0714,NA,NA,NA,NA,0.0825,0.201,0.5438,0.1727,0.0777,0.2124,0.5078,0.2021,0.0785,0.178,0.5969,0.1466,0.0893,0.3214,0.4643,0.125,NA,NA,NA,NA,NA,Waimataitai School,7,O,7,O,0,0,Full Primary,State,Timaru District,Canterbury Region,Christchurch,Aoraki,0
3573,Waimate Centennial School,0.0451,0.1955,0.4662,0.2932,0.0704,0.2676,0.4507,0.2113,0.0161,0.1129,0.4839,0.3871,NA,NA,NA,NA,NA,NA,NA,NA,0.0602,0.1353,0.6165,0.188,0.0986,0.1972,0.5915,0.1127,0.0161,0.0645,0.6452,0.2742,NA,NA,NA,NA,NA,NA,NA,NA,0.0602,0.2556,0.4662,0.218,0.0986,0.2535,0.4225,0.2254,0.0161,0.2581,0.5161,0.2097,NA,NA,NA,NA,NA,NA,NA,NA,NA,Waimate Centennial School,4,L,3,H,-1,-4,Contributing,State,Waimate District,Canterbury Region,Christchurch,Aoraki,0
3575,Wainoni School,0.3267,0.2376,0.2772,0.1585,0.5116,0.2326,0.093,0.1628,0.1864,0.2203,0.4407,0.1525,0.359,0.2821,0.1795,0.1795,0.25,0.25,0.3571,0.1429,0.3861,0.3564,0.2376,0.0199,0.6279,0.2558,0.1163,0,0.1786,0.4643,0.3393,0.0179,0.4634,0.3171,0.2195,0,0.3792,0.3448,0.2759,0,0.1616,0.3232,0.4848,0.0303,0.2326,0.2558,0.4419,0.0698,0.1071,0.375,0.5179,0,0.2308,0.2564,0.5128,0,0.24,0.4,0.36,0,NA,Wainoni School,1,A,1,A,0,0,Full Primary,State,Christchurch City,Canterbury Region,Christchurch,Christchurch East,0
